ID;Award;Artist;Title;Certification date;Label;Format;Release date;Category;Type;Certified Units;Genre
104244;Platinum;CHRIS BROWN;HEARTBREAK ON A FULL MOON;November 8, 2017;RCA;ALBUMMORE DETAILS ;October 31, 2017;SOLO;Standard;1 Million ;R&B/HIP HOP
104843;Platinum;SZA;THE WEEKEND;November 8, 2017;TOP DAWG ENTERTAINMENT / RCA RECORDS;SINGLEMORE DETAILS ;September 26, 2017; None;Digital;2 Million ;R&B/HIP HOP
102998;Platinum;CHRIS BROWN;LOYAL;November 6, 2017;RCA RECORDS;SINGLEMORE DETAILS ;March 24, 2014;SOLO;Digital;3 Million ;R&B/HIP HOP
103012;Platinum;KESHA;PRAYING;November 6, 2017;RCA;SINGLEMORE DETAILS ;July 6, 2017;SOLO;Digital;1 Million ;POP
102993;Gold;LOCASH;I KNOW SOMEBODY;November 6, 2017;REVIVER RECORDS;SINGLEMORE DETAILS ;October 30, 2015; None;Digital;0.5 Million ;COUNTRY
107437;Platinum;SAM SMITH;TOO GOOD AT GOODBYES;November 3, 2017;CAPITOL RECORDS;SINGLEMORE DETAILS ;September 8, 2017; None;Digital;4 Million ;POP
103006;Gold;DUKE DUMONT;OCEAN DRIVE;October 31, 2017;ASTRALWERKS;SINGLEMORE DETAILS ;September 12, 2015; None;Digital;0.5 Million ;DANCE/ELEC
103052;Platinum;BIG PUNISHER;YEEEAH BABY;October 31, 2017;RCA/LOUD;ALBUMMORE DETAILS ;March 28, 2000;SOLO;Standard;1 Million ; None
106044;Platinum;HALSEY;HOPELESS FOUNTAIN KINGDOM;October 31, 2017;ASTRALWERKS;ALBUMMORE DETAILS ;June 2, 2017; None;Standard;1 Million ;POP
103053;Platinum;NORIEL;AMIGOS Y ENEMIGOS;October 31, 2017;SONY LATIN;SINGLEMORE DETAILS ;October 7, 2017; None;Latin;0.12 Million ;LATIN
102977;Gold;MOTION CITY SOUNDTRACK;EVERYTHING IS ALRIGHT;October 31, 2017;EPITAPH;SINGLEMORE DETAILS ;June 7, 2005; None;Digital;0.5 Million ; None
108377;Platinum;IMAGINE DRAGONS;EVOLVE;October 31, 2017;KIDINAKORNER / INTERSCOPE ;ALBUMMORE DETAILS ;June 23, 2017;GROUP;Standard;2 Million ;ROCK
102992;Gold;DUKE DUMONT;I GOT U;October 31, 2017;ASTRALWERKS;SINGLEMORE DETAILS ;March 6, 2014; None;Digital;0.5 Million ;DANCE/ELEC
103652;Gold;DENZEL CURRY;ULTIMATE;October 31, 2017;LOMA VISTA;SINGLEMORE DETAILS ;October 14, 2016; None;Digital;0.5 Million ;R&B/HIP HOP
106137;Platinum;POST MALONE;CANDY PAINT;October 31, 2017;REPUBLIC RECORDS;SINGLEMORE DETAILS ;April 14, 2017; None;Digital;1 Million ;R&B/HIP HOP
106470;Platinum;POST MALONE;I FALL APART;October 27, 2017;REPUBLIC RECORDS;SINGLEMORE DETAILS ;December 9, 2016; None;Digital;3 Million ;R&B/HIP HOP
102917;Diamond;ED SHEERAN;THINKING OUT LOUD;October 27, 2017;ATLANTIC RECORDS;SINGLEMORE DETAILS ;September 24, 2014;SOLO;Digital;10 Million ;POP
104660;Platinum;HALSEY;NOW OR NEVER;October 27, 2017;ASTRALWERKS;SINGLEMORE DETAILS ;March 31, 2017; None;Digital;2 Million ;POP
102958;Gold;HALSEY;CONTROL;October 27, 2017;ASTRALWERKS;SINGLEMORE DETAILS ;August 28, 2015; None;Digital;0.5 Million ;POP
106164;Platinum;POST MALONE;GO FLEX;October 27, 2017;REPUBLIC RECORDS;SINGLEMORE DETAILS ;April 21, 2016; None;Digital;3 Million ;R&B/HIP HOP
102979;Gold;SKILLET;FEEL INVINCIBLE;October 27, 2017;ATLANTIC RECORDS;SINGLEMORE DETAILS ;May 20, 2016;GROUP;Digital;0.5 Million ;ROCK
102981;Platinum;HALSEY;GASOLINE;October 27, 2017;ASTRALWERKS;SINGLEMORE DETAILS ;August 28, 2015; None;Digital;1 Million ;POP
107580;Platinum;PNB ROCK, KODAK BLACK & A BOOGIE WIT DA HOODIE;HORSES;October 27, 2017;ATLANTIC RECORDS;SINGLEMORE DETAILS ;March 31, 2017; None;Digital;1 Million ;R&B/HIP HOP
102930;Gold;JOAN JETT;BAD REPUTATION;October 27, 2017;BLACKHEART RECORDS;SINGLEMORE DETAILS ;January 23, 1981; None;Digital;0.5 Million ;ROCK
105497;Platinum;THOMAS RHETT;UNFORGETTABLE;October 26, 2017;THE VALORY MUSIC CO;SINGLEMORE DETAILS ;July 28, 2017; None;Digital;1 Million ;COUNTRY
102906;Platinum;BIG SEAN;I DECIDED;October 25, 2017;DEF JAM RECORDINGS;ALBUMMORE DETAILS ;February 17, 2017;SOLO;Standard;1 Million ;R&B/HIP HOP
103040;Gold;AULI'I CRAVALHO, CHRISTOPHER JACKSON, LOUISE BUSH, NICOLE SCHERZINGER, RACHEL HOUSE;WHERE YOU ARE (FROM "MOANA");October 25, 2017;WALT DISNEY RECORDS;SINGLEMORE DETAILS ;November 18, 2016; None;Digital;0.5 Million ;SOUNDTRACK
105221;Platinum;AULI'I CRAVALHO;HOW FAR I'LL GO;October 25, 2017;WALT DISNEY RECORDS;SINGLEMORE DETAILS ;November 18, 2016; None;Digital;3 Million ;SOUNDTRACK
102903;Platinum;BIG SEAN;FINALLY FAMOUS;October 25, 2017;DEF JAM RECORDINGS;ALBUMMORE DETAILS ;June 28, 2011;SOLO;Standard;1 Million ;R&B/HIP HOP
102938;Gold;ARIANA GRANDE & JOHN LEGEND;BEAUTY AND THE BEAST;October 25, 2017;WALT DISNEY RECORDS;SINGLEMORE DETAILS ;March 10, 2017; None;Digital;0.5 Million ;SOUNDTRACK
102901;Platinum;LADY GAGA;ARTPOP;October 25, 2017;STREAMLINE  /  INTERSCOPE;ALBUMMORE DETAILS ;November 11, 2013;SOLO;Standard;1 Million ;POP
102946;Gold;JOSEPH WILLIAMS;CAN YOU FEEL THE LOVE TONIGHT?;October 25, 2017;WALT DISNEY RECORDS;SINGLEMORE DETAILS ;May 30, 2006; None;Digital;0.5 Million ;SOUNDTRACK
102905;Gold;BIG SEAN;HALL OF FAME;October 25, 2017;DEF JAM RECORDINGS;ALBUMMORE DETAILS ;August 27, 2013;SOLO;Standard;0.5 Million ;R&B/HIP HOP
104107;Diamond;LUIS FONSI & DADDY YANKEE;DESPACITO;October 24, 2017;UNIVERSAL MUSIC LATINO / REPUBLIC RECORDS;SINGLEMORE DETAILS ;January 13, 2017; None;Digital;10 Million ;LATIN
107659;Platinum;KHALID;AMERICAN TEEN;October 24, 2017;RIGHT HAND MUSIC/RCA;ALBUMMORE DETAILS ;March 3, 2017; None;Standard;2 Million ;R&B/HIP HOP
102893;Platinum;LADY GAGA;JOANNE;October 24, 2017;STREAMLINE / INTERSCOPE;ALBUMMORE DETAILS ;October 21, 2016;SOLO;Standard;1 Million ;POP
107651;Platinum;KHALID;YOUNG DUMB & BROKE;October 24, 2017;RIGHT HAND MUSIC/RCA;SINGLEMORE DETAILS ;February 2, 2017; None;Digital;4 Million ;R&B/HIP HOP
103091;Platinum;MALU TREVEJO;LUNE LLENA;October 23, 2017;UNIVERSAL MUSIC LATINO;SINGLEMORE DETAILS ;September 22, 2017; None;Latin;0.06 Million ;LATIN
107643;Platinum;LUKE COMBS;WHEN IT RAINS IT POURS;October 23, 2017;COLUMBIA NASHVILLE / RIVER HOUSE ARTISTS;SINGLEMORE DETAILS ;June 2, 2017; None;Digital;2 Million ;COUNTRY
107074;Platinum;DJ KHALED;I'M THE ONE (FEAT. JUSTIN BIEBER, QUAVO, CHANCE THE RAPPER & LIL WAYNE);October 21, 2017;EPIC;SINGLEMORE DETAILS ;April 28, 2017;SOLO;Digital;6 Million ;R&B/HIP HOP
107133;Platinum;DJ KHALED;WILD THOUGHTS (FEAT. RIHANNA & BRYSON TILLER);October 21, 2017;EPIC;SINGLEMORE DETAILS ;June 16, 2017;SOLO;Digital;4 Million ;R&B/HIP HOP
102880;Platinum;DJ KHALED;SHINING (FEAT. BEYONCE & JAY-Z);October 21, 2017;EPIC;SINGLEMORE DETAILS ;February 12, 2017;SOLO;Digital;1 Million ;R&B/HIP HOP
108223;Platinum;LANCO;GREATEST LOVE STORY;October 20, 2017;ARISTA NASHVILLE;SINGLEMORE DETAILS ;April 15, 2016; None;Digital;2 Million ;COUNTRY
102962;Platinum;ARIANA GRANDE;DANGEROUS WOMAN;October 20, 2017;REPUBLIC RECORDS;SINGLEMORE DETAILS ;March 11, 2016;SOLO;Digital;3 Million ;POP
102955;Platinum;THE WEEKND;CAN'T FEEL MY FACE;October 20, 2017;REPUBLIC RECORDS / XO RECORDS;SINGLEMORE DETAILS ;June 8, 2015;SOLO;Digital;7 Million ;R&B/HIP HOP
102937;Platinum;JESSIE J, ARIANA GRANDE, NICKI MINAJ;BANG BANG;October 20, 2017;REPUBLIC RECORDS;SINGLEMORE DETAILS ;July 29, 2014; None;Digital;6 Million ;POP
103016;Platinum;DRAKE;SCHOLARSHIPS;October 20, 2017;YOUNG MONEY / CASH MONEY / REPUBLIC RECORDS;SINGLEMORE DETAILS ;September 20, 2015; None;Digital;1 Million ;R&B/HIP HOP
102945;Platinum;DNCE;CAKE BY THE OCEAN;October 20, 2017;REPUBLIC RECORDS;SINGLEMORE DETAILS ;September 18, 2015; None;Digital;4 Million ;POP
103025;Platinum;JAMES NEWTON HOWARD;THE HANGING TREE FEAT. JENNIFER LAWRENCE;October 20, 2017;REPUBLIC RECORDS;SINGLEMORE DETAILS ;November 24, 2014; None;Digital;2 Million ;SOUNDTRACK
103034;Platinum;DNCE;TOOTHBRUSH;October 20, 2017;REPUBLIC RECORDS;SINGLEMORE DETAILS ;October 23, 2015; None;Digital;1 Million ;POP
102996;Platinum;THE WEEKND;IN THE NIGHT;October 20, 2017;REPUBLIC RECORDS / XO RECORDS;SINGLEMORE DETAILS ;August 28, 2015;SOLO;Digital;2 Million ;R&B/HIP HOP
106420;Platinum;POST MALONE;STONEY;October 19, 2017;REPUBLIC RECORDS;ALBUMMORE DETAILS ;December 9, 2016; None;Standard;3 Million ;R&B/HIP HOP
103045;Gold;21 SAVAGE;ISSA ALBUM;October 19, 2017;SLAUGHTER GANG/EPIC;ALBUMMORE DETAILS ;July 7, 2017; None;Standard;0.5 Million ;R&B/HIP HOP
102927;Gold;FRENCH MONTANA;JUNGLE RULES;October 19, 2017;EPIC / BAD BOY ENTERTAINMENT;ALBUMMORE DETAILS ;July 14, 2017;SOLO;Standard;0.5 Million ;R&B/HIP HOP
104305;Platinum;BLACKBEAR;DO RE MI;October 19, 2017;BEARTRAP / ALAMO / INTERSCOPE RECORDS;SINGLEMORE DETAILS ;March 17, 2017; None;Digital;2 Million ;R&B/HIP HOP
102978;Gold;LOGIC;FADE AWAY;October 19, 2017;DEF JAM;SINGLEMORE DETAILS ;November 5, 2015; None;Digital;0.5 Million ;R&B/HIP HOP
102923;Platinum;FRENCH MONTANA;NO SHOPPING;October 19, 2017;EPIC;SINGLEMORE DETAILS ;July 16, 2016;SOLO;Digital;1 Million ;R&B/HIP HOP
102920;Platinum;MEGHAN TRAINOR;BETTER WHEN I'M DANCIN';October 19, 2017;EPIC;SINGLEMORE DETAILS ;October 13, 2015; None;Digital;1 Million ;POP
103022;Gold;JAY-Z;SONG CRY;October 19, 2017;ROC NATION;SINGLEMORE DETAILS ;November 11, 2001;SOLO;Digital;0.5 Million ;R&B/HIP HOP
102940;Gold;LOGIC;BLACK SPIDERMAN;October 19, 2017;DEF JAM;SINGLEMORE DETAILS ;April 13, 2017; None;Digital;0.5 Million ;R&B/HIP HOP
102939;Gold;ANGUS & JULIA STONE;BIG JET PLANE;October 19, 2017;NETTWERK;SINGLEMORE DETAILS ;March 20, 2010; None;Digital;0.5 Million ;AMERICANA/FOLK
105247;Platinum;FUTURE;SELFISH (FEAT. RIHANNA);October 19, 2017;EPIC/FREEBANDZ/A1;SINGLEMORE DETAILS ;February 24, 2017;SOLO;Digital;1 Million ;R&B/HIP HOP
105207;Platinum;FUTURE;DRACO;October 19, 2017;EPIC/FREEBANDZ/A1;SINGLEMORE DETAILS ;February 17, 2017;SOLO;Digital;1 Million ;R&B/HIP HOP
102869;Platinum;LEE BRICE;HARD TO LOVE;October 18, 2017;CURB RECORDS;SINGLEMORE DETAILS ;April 17, 2012;SOLO;Digital;2 Million ;COUNTRY
102871;Gold;LEE BRICE;I DON'T DANCE;October 18, 2017;CURB RECORDS;ALBUMMORE DETAILS ;September 9, 2014;SOLO;Standard;0.5 Million ;COUNTRY
107433;Platinum;LEE BRICE;THAT DON'T SOUND LIKE YOU;October 18, 2017;CURB RECORDS;SINGLEMORE DETAILS ;September 9, 2014;SOLO;Digital;1 Million ;COUNTRY
102872;Gold;LEE BRICE;LOVE LIKE CRAZY;October 18, 2017;CURB RECORDS;ALBUMMORE DETAILS ;June 8, 2010;SOLO;Standard;0.5 Million ;COUNTRY
